87,83,92,74,92,77,81,68,90,79,78,96,83,66,84,91
86,75,84,87,99,95,76,60,70,87,93,79,97,85,81,91
75,112,84,91,106,103,78,75,96,91,90,89,87,89,78,78
89,70,73,81,76,92,86,73,75,73,99,77,85,91,81,88
76,69,82,99,77,78,84,94,78,98,95,86,79,80,79,79
100,85,90,82,69,82,70,89,95,76,71,93,90,86,84,84
92,97,94,92,81,83,101,79,89,84,79,84,85,94,80,86
70,75,101,87,80,101,92,99,80,90,79,81,94,80,95,81
76,92,79,75,88,93,75,78,82,76,76,92,94,90,84,82
86,81,87,77,69,84,86,81,76,91,80,81,82,104,102,93
75,94,93,85,82,88,98,87,77,101,90,86,100,94,80,90
79,79,77,84,81,98,83,84,82,95,75,82,100,87,74,86
101,90,93,100,80,91,79,80,72,82,84,90,74,72,93,94
73,74,93,99,69,83,86,81,87,95,88,95,75,77,72,100
93,81,76,85,96,83,89,81,98,98,104,86,85,78,70,94
94,85,84,62,83,82,117,85,85,87,86,77,87,97,75,80
