,0,1,2,3,4,5,6,7,8,9,cardinality_x,cardinality_y,bops,dataset1,dataset2,result_size,join_selectivity,join_selectivity_log,mbr_tests,mbr_tests_selectivity,duration
0,0.6290909090909093,0.45833333333333326,0.98,0.4319148936170216,0.3509803921568624,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,24426,21804,2051669.0,small/diagonal_001.csv,small/uniform_001.csv,5814,1.0916577475186924e-05,4.961913498684293,1799268,3378370.918580087,0.74969824
1,0.19272727272727275,0.125,0.49,0.26382978723404227,0.0117647058823529,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,12867,21804,1071757.0,small/diagonal_002.csv,small/uniform_001.csv,2397,8.543868584137473e-06,5.068345440280741,856824,3054064.1033521094,0.580680186
2,0.17454545454545456,0.5833333333333335,0.039999999999999813,0.5382978723404253,0.009803921568627416,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,18426,21804,1549280.0,small/diagonal_003.csv,small/uniform_001.csv,3272,8.144155454364922e-06,5.089153945183086,1405992,3499577.4497534977,0.641016927
3,0.7163636363636364,0.5937500000000002,0.98,0.44893617021276633,0.17058823529411749,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,28371,21804,2372760.0,small/diagonal_004.csv,small/uniform_001.csv,7070,1.1429009578324769e-05,4.941991403314709,2166295,3501924.5126558775,0.7452487590000001
4,0.290909090909091,0.3125,0.49,0.41063829787234063,0.46470588235294086,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,13541,21804,1135159.0,small/diagonal_005.csv,small/uniform_001.csv,2711,9.182112429401885e-06,5.037057393864715,955540,3236398.270302721,0.595517634
5,0.4254545454545454,0.7291666666666667,0.3500000000000001,0.44255319148936234,0.045098039215686114,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,18763,21804,1571962.0,small/diagonal_006.csv,small/uniform_001.csv,4003,9.784691517446332e-06,5.00945286181821,1486777,3634187.9341079956,0.550327662
6,0.054545454545454564,0.125,0.15999999999999992,0.3595744680851065,0.17450980392156845,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,29144,21804,2431659.0,small/diagonal_007.csv,small/uniform_001.csv,4784,7.5284546630669075e-06,5.123294160609164,1937187,3048500.105222114,0.73659763
7,0.7054545454545457,0.78125,0.75,0.42127659574468135,0.0,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,28148,21804,2338931.0,small/diagonal_008.csv,small/uniform_001.csv,6650,1.0835224886607824e-05,4.965162070407913,2260551,3683244.880097173,0.774719011
8,0.08363636363636373,0.07291666666666674,0.28,0.2361702127659573,0.16274509803921555,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,10319,21804,860527.0,small/diagonal_009.csv,small/uniform_001.csv,1686,7.49348400231834e-06,5.125316215520467,676304,3005855.9933000607,0.549332032
9,0.1636363636363637,0.010416666666666519,0.5700000000000001,0.32765957446808525,0.0705882352941174,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,26361,21804,2196123.0,small/diagonal_010.csv,small/uniform_001.csv,4711,8.196247227377107e-06,5.086384950238349,1690600,2941323.6176191336,0.692163395
10,0.8581818181818183,0.7708333333333335,1.0,0.548936170212766,0.33137254901960755,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,27283,21804,2299068.0,small/diagonal_011.csv,small/uniform_001.csv,7150,1.2019260429455202e-05,4.920122254570233,2191031,3683156.950770582,0.66266672
11,0.38181818181818183,0.5833333333333335,0.4099999999999999,0.295744680851064,0.23921568627450984,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,25424,21804,2117252.0,small/diagonal_012.csv,small/uniform_001.csv,5326,9.607737057616925e-06,5.017378891116041,1934304,3489351.1493609925,0.729663326
12,0.6945454545454547,0.5625,0.97,0.2595744680851064,0.045098039215686114,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,17798,21804,1479943.0,small/diagonal_013.csv,small/uniform_001.csv,4307,1.1098582022278222e-05,4.954732504027538,1348845,3475799.1334664193,0.6283727379999999
13,0.4727272727272728,0.5833333333333335,0.56,0.225531914893617,0.19019607843137276,0.5528455284552843,0.903225806451613,0.3917525773195878,1.0,1.0,18443,21804,1532618.0,small/diagonal_014.csv,small/uniform_001.csv,3923,9.755523254984073e-06,5.0107494314813845,1404457,3492534.5205519157,0.554473925
