0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,0,0,2,2,3,4,5,3,2,0,0,0,0,0
0,0,0,1,0,18,19,38,41,22,13,4,2,0,0,0
0,0,1,4,21,60,131,186,222,160,72,24,14,3,1,1
0,1,5,23,91,266,530,780,852,586,304,115,29,5,0,0
0,1,10,75,314,776,1520,2255,2350,1851,990,341,87,21,3,0
0,2,31,142,595,1681,3398,5052,5232,3906,2098,752,232,39,3,0
0,6,41,223,934,2824,5535,7670,8438,5984,3151,1232,354,63,8,2
0,11,50,271,1076,3114,6596,9140,9378,7013,3608,1412,424,76,13,1
1,2,43,210,951,2533,5300,7898,7914,5842,3068,1188,323,53,12,1
0,4,37,144,536,1539,3148,4487,4778,3685,1846,703,176,33,2,1
0,0,10,60,262,728,1430,1946,2067,1592,839,332,95,16,1,0
0,0,6,18,80,225,431,713,686,480,274,90,27,9,2,0
0,0,4,6,16,41,96,159,166,97,71,24,1,2,0,0
0,0,0,1,6,7,18,20,19,25,11,5,1,0,0,0
0,0,0,0,0,2,6,7,3,3,3,0,1,0,0,0
