0,1,14,87,470,1436,2934,4484,4472,2976,1497,477,101,16,2,0
0,7,76,552,2562,8170,17427,25577,25993,17682,8211,2711,582,80,18,2
2,41,324,2238,10150,31973,68441,100073,99392,68285,32589,10464,2296,337,44,5
9,95,915,6046,27540,85669,183396,268071,268880,183946,86900,27540,6028,934,102,1
13,160,1634,11126,50153,157025,335272,490034,490254,336658,158481,51079,11322,1648,165,26
13,197,2064,13717,62917,196324,420390,615879,615449,423070,198935,64051,14325,2183,240,15
13,172,1793,12136,54413,169571,361870,529736,531094,364220,171743,55208,12237,1799,225,12
11,115,1069,7029,31886,100088,212641,312739,313756,214935,101274,32740,7179,1107,98,10
4,51,452,2849,12910,40067,85999,126129,126641,86764,40973,13195,2888,411,43,4
0,11,113,797,3550,11086,23832,34945,34982,23843,11182,3667,777,95,7,0
0,0,27,140,639,2179,4562,6531,6638,4444,2132,650,161,25,5,0
0,0,6,16,81,283,608,869,844,560,269,85,23,2,3,0
0,0,0,4,5,25,43,87,83,65,21,9,3,0,0,0
0,0,0,0,2,2,5,3,3,1,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
