1,3,27,88,382,1301,3908,10186,23593,45871,77994,117632,689804,610577,11,49
242,921,2947,8093,19072,38606,68824,106761,522052,766003,770102,752818,181153,36772,2217,6203
15353,32426,59956,96161,354639,757521,770017,759985,351017,96249,61034,37275,26061,27011,51431,85842
183794,753695,769967,764941,519280,106863,68559,38477,20021,29651,46720,77390,113982,645247,766755,770001
686155,117073,78201,45701,23234,10268,3946,1338,63412,478252,763550,771348,754607,226969,88414,53887
28001,13069,5069,1751,529,132,26,1,706738,394715,98395,62180,33758,16000,6552,2409
774,181,50,7,1,0,0,0,0,8776,8088,3139,995,255,60,14
1,0,0,0,0,0,0,0,0,0,4,11,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
