27346,27925,28023,27883,27671,27818,27891,28119,28249,28121,27762,27917,28035,27732,27684,28552
27322,27902,27839,27911,28031,27792,28399,27689,28087,28175,28099,27829,28011,28155,28032,28651
27226,28107,27791,28056,27816,27996,27927,27720,27541,28182,27842,28139,28075,28222,27814,28601
27380,27917,27952,28065,27850,27812,28061,28162,28074,27836,27798,27861,28079,28007,28256,28618
27206,28199,28117,28063,27802,27960,28170,28409,27998,27762,27865,27898,27951,28022,27727,28644
27708,28251,28203,27936,28115,27879,27964,28245,27987,28028,27914,28123,27899,28135,28043,28456
27573,27926,27931,27886,27899,28027,27880,28016,27930,28145,27725,28071,27898,28072,27981,28327
27281,27900,28165,27701,27920,27637,28124,28333,27900,28083,27903,28312,27977,28070,28234,28607
27398,28229,27941,27813,28023,28150,27910,28017,28046,28085,27851,28230,27930,27680,28067,28854
27352,28122,28008,27904,27890,28414,28011,27954,27978,28177,28064,28058,27918,27919,28140,29110
27548,28082,27878,28020,27863,28130,27948,27862,28101,28347,27832,27987,28159,27794,27688,28572
27244,27857,28166,27906,28058,28297,28017,28291,28056,28052,27908,28050,27849,28018,27842,28424
27752,28095,27822,28053,28184,27864,28118,27893,28119,28052,28046,28171,28008,28062,27783,28511
27435,28135,27489,27859,27908,28130,28058,27940,28175,27865,28127,28077,28311,27960,28053,28632
27326,27996,28175,28088,27999,28127,27733,27859,28134,28075,27755,27849,27783,27679,27854,28277
27527,28102,28237,28072,28274,27872,28227,28203,27687,28052,28178,27901,28376,28185,28070,29004
