0,0,0,0,0,0,0,0,0,0,0,9027,870461,28663,0,0
0,0,0,0,0,0,0,0,0,0,3,47038,856888,4359,0,0
0,0,0,0,0,0,0,0,0,0,111,318748,590956,328,0,0
0,0,0,0,0,0,0,0,0,0,1667,829888,76563,14,0,0
0,0,0,0,0,0,0,0,0,0,14918,873996,18674,1,0,0
0,0,0,0,0,0,0,0,0,4,66900,839836,2343,0,0,0
0,0,0,0,0,0,0,0,0,232,503105,402571,140,0,0,0
0,0,0,0,0,0,0,0,0,3358,849574,55499,6,0,0,0
0,0,0,0,0,0,0,0,1,23605,873731,11329,0,0,0,0
0,0,0,0,0,0,0,0,19,90007,816938,1158,0,0,0,0
0,0,0,0,0,0,0,0,493,691037,215874,59,0,0,0,0
0,0,0,0,0,0,0,0,5811,862910,38996,1,0,0,0,0
0,0,0,0,0,0,0,0,36121,866362,6698,0,0,0,0,0
0,0,0,0,0,0,0,58,180639,727008,595,0,0,0,0,0
0,0,0,0,0,0,0,1052,812424,94266,25,0,0,0,0,0
0,0,0,0,0,0,0,91563,2170110,29407,1,0,0,0,0,0
