480772,31829,353,0,0,0,0,0,0,0,0,0,0,0,0,0
47739,483155,32519,370,1,0,0,0,0,0,0,0,0,0,0,0
496,47901,483398,32687,367,0,0,0,0,0,0,0,0,0,0,0
0,525,47650,483532,32402,355,0,0,0,0,0,0,0,0,0,0
0,0,494,47509,484165,32128,377,0,0,0,0,0,0,0,0,0
0,0,0,501,47596,484010,31920,324,0,0,0,0,0,0,0,0
0,0,0,0,460,47751,483134,32154,350,0,0,0,0,0,0,0
0,0,0,0,0,509,47728,484213,32381,359,0,0,0,0,0,0
0,0,0,0,0,0,518,47614,483640,32391,401,0,0,0,0,0
0,0,0,0,0,0,1,500,47462,483889,32290,371,1,0,0,0
0,0,0,0,0,0,0,0,491,47606,483391,32195,367,0,0,0
0,0,0,0,0,0,0,0,0,468,47715,482661,32243,355,0,0
0,0,0,0,0,0,0,0,0,0,527,48052,483056,32228,346,0
0,0,0,0,0,0,0,0,0,0,1,503,47453,484080,32185,369
0,0,0,0,0,0,0,0,0,0,0,0,499,47466,484530,32184
0,0,0,0,0,0,0,0,0,0,0,0,0,486,47407,497944
