dataset_name,block_size,total_area,total_margin,total_overlap,size_std,block_util,total_blocks
large_aws/Combo_001.csv,33554432,135.7930838275864,221.09184919604962,5703.309520758628,0.0,0.989025400316014,85
large_aws/Combo_002.csv,33554432,112.20363819284593,188.80918102379485,4207.636432231722,0.0,0.9969097697421124,76
large_aws/Combo_003.csv,33554432,162.26800663718876,239.81059711907164,6409.586262168956,0.0,0.9887678254395723,80
large_aws/Combo_004.csv,33554432,162.59729032013234,256.92497110990746,7967.267225686485,0.0,0.9997716579172347,99
large_aws/Combo_005.csv,33554432,117.25272843457134,167.78751698124722,3165.823667733426,0.0,0.9920122948559847,55
large_aws/Combo_006.csv,33554432,147.83061855191352,255.7515497259332,7908.938092527374,0.0,0.9994477938722681,108
large_aws/Combo_007.csv,33554432,44.18040953469233,88.18039194926646,949.878804995885,0.0,0.9865202307701111,44
large_aws/Combo_008.csv,33554432,58.57149650337843,105.5709186145619,1347.1444195777037,0.0,0.9870716644094345,47
large_aws/Combo_009.csv,33554432,58.763194655635694,101.76162018766212,1234.0270877683495,0.0,0.9928186577419902,43
large_aws/Combo_010.csv,33554432,173.6556005689502,269.8088308095048,8248.641027025134,0.0,0.9979510782286525,96
large_aws/Combo_011.csv,33554432,155.3405846783334,229.54745780466925,6446.634264150836,0.0,0.996101533373197,84
large_aws/Combo_012.csv,33554432,142.1190091355475,188.28815536120362,4121.451264930877,0.0,0.9973725913944891,59
large_aws/Combo_013.csv,33554432,155.92763472280905,246.50333494785713,7328.598831972025,0.0,0.9933326454539048,95
large_aws/Combo_014.csv,33554432,174.83985934231984,250.18055321662925,7081.014303363953,0.0,0.9978024654272126,82
large_aws/Combo_015.csv,33554432,117.5642271687172,203.54219700145117,4996.479654670481,0.0,0.9925523244364317,86
large_aws/Combo_016.csv,33554432,47.16685287383732,94.16684465666934,1084.8376160982584,0.0,0.9913408743574265,47
large_aws/Combo_017.csv,33554432,53.76052830333872,96.75945365063782,1128.971094370113,0.0,0.9940212154111197,43
large_aws/Combo_018.csv,33554432,64.22632934554166,111.22546899301543,1477.2055749474582,0.0,0.9942425432357382,47
large_aws/Diagonal_001.csv,33554432,53.13256675150534,106.13248726574614,1381.4467355391387,0.0,0.9854534234640733,53
large_aws/Diagonal_002.csv,33554432,38.002646792477385,76.002646754897,703.0489656608316,0.0,0.9758612097878205,38
large_aws/Diagonal_003.csv,33554432,25.0249859642797,50.024980725467614,300.29983157135644,0.0,0.9981441044807434,25
large_aws/Diagonal_004.csv,33554432,38.034188264719035,76.03418209865714,703.6324828973021,0.0,0.9892054208015141,38
large_aws/Diagonal_005.csv,33554432,26.091053800659548,52.09098882181339,326.13817250824434,0.0,0.9877965690997931,26
large_aws/Diagonal_006.csv,33554432,42.00524726554656,84.00524713342567,861.1075689437045,0.0,0.9821028900997979,42
large_aws/Diagonal_enx_001.csv,33554432,42.034436363422486,84.03443569468917,861.7059454501609,0.0,0.9951876259985424,42
large_aws/Diagonal_enx_002.csv,33554432,48.09936116349891,96.09935444924378,1130.3349873422244,0.0,0.9805450315276781,48
large_aws/Diagonal_enx_003.csv,33554432,30.07802006568347,60.07798409055448,436.1312909524103,0.0,0.9969471255938213,30
large_aws/Diagonal_enx_004.csv,33554432,46.034265605841874,92.03426415901745,1035.7709761314422,0.0,0.998832111125407,46
large_aws/Diagonal_enx_005.csv,33554432,30.030588373510824,60.0305863854527,435.44353141590693,0.0,0.9730650226275126,30
large_aws/Diagonal_enx_006.csv,33554432,63.18591723061235,126.18584636097985,1958.7634341489827,0.0,0.9871845425121368,63
large_aws/Diagonal_eny_001.csv,33554432,59.0507334263678,118.05073059982762,1712.4712693646661,0.0,0.9998508353354567,59
large_aws/Diagonal_eny_002.csv,33554432,22.07765432082522,44.07765202462248,231.81537036866482,0.0,0.9647061662240461,22
large_aws/Diagonal_eny_003.csv,33554432,35.14350725385419,70.14349326854287,597.4396233155212,0.0,0.9992284732205527,35
large_aws/Diagonal_eny_004.csv,33554432,22.056539521329316,44.05653568095316,231.59366497395783,0.0,0.9635268016295,22
large_aws/Diagonal_eny_005.csv,33554432,34.05541600219308,68.05540938130311,561.9143640361858,0.0,0.9925596643896664,34
large_aws/Diagonal_eny_006.csv,33554432,51.040539358340155,102.04053764001547,1276.013483958504,0.0,0.9841311813569537,51
large_aws/DiagonalRot_001.csv,33554432,16.76780026740753,46.43550549600766,201.21360320889036,0.0,0.9944647002220154,25
large_aws/DiagonalRot_002.csv,33554432,29.234248696705688,84.26769199998265,657.770595675878,0.0,0.9872157126665115,46
large_aws/DiagonalRot_003.csv,33554432,39.68955890477771,93.25962152207522,912.8598548098873,0.0,0.9893686568483393,47
