dataset_name,block_size,total_area,total_margin,total_overlap,size_std,block_util,total_blocks
medium/diagonal_001.csv,1048576,0.8339848250044762,11.021485021215724,0.0,13281.089728538844,0.5184933185577393,40
medium/diagonal_002.csv,1048576,0.32839432539790303,7.571892022744126,0.0,12489.133478463265,0.5221973982724276,44
medium/diagonal_003.csv,1048576,0.4227844433922634,8.116478207193012,0.0,13188.59364511139,0.5238714971040425,38
medium/diagonal_004.csv,1048576,0.8131327624454434,11.41403081006131,0.0,14711.160503932007,0.5190473965236119,42
medium/diagonal_005.csv,1048576,0.5896008817111862,7.918464605841283,0.0,10251.219508754393,0.49585771560668945,24
medium/diagonal_006.csv,1048576,0.4809426336270296,6.687636974563576,0.0,8469.527632940444,0.48921431665835174,23
medium/diagonal_007.csv,1048576,0.5456760882116265,7.5686690625980715,0.0,12384.204857562783,0.5180532591683524,28
medium/diagonal_008.csv,1048576,0.531471684843134,7.9609572650690685,0.0,13350.353410053733,0.5182918548583985,30
medium/diagonal_009.csv,1048576,0.40674879985796175,5.202763820659181,0.0,1819.691019059085,0.503690102521111,17
medium/diagonal_010.csv,1048576,0.7759998799668067,8.79706054974093,0.0,12711.499476196084,0.5096969604492188,30
medium/gaussian_001.csv,1048576,0.6959621137711018,5.563113634688998,0.0,5374.42719181667,0.5018819360172048,17
medium/gaussian_002.csv,1048576,0.7036175318763479,7.329397847836883,0.0,11285.795640529555,0.506119932447161,28
medium/gaussian_003.csv,1048576,0.7167878153761115,7.187559717769346,0.0,9086.306189375959,0.5031160286494664,28
medium/gaussian_004.csv,1048576,0.6994037885869082,7.3194952611406565,0.0,9580.110249248446,0.523780277797154,28
medium/gaussian_005.csv,1048576,0.7643227810742377,8.425244907720751,0.0,13916.768790564129,0.5182710794302133,39
medium/gaussian_006.csv,1048576,0.736166215298461,8.402836649624366,0.0,11769.170179846546,0.5150212311163181,41
medium/gaussian_007.csv,1048576,0.7335798804114232,7.87018023131335,0.0,13514.753386773513,0.5235588618687221,35
