dataset_name,block_size,total_area,total_margin,total_overlap,size_std,block_util,total_blocks
real/TIGER2018_EDGES_data_big_11.csv,33554432,90.66952647703792,99.26293899999993,160.07689782738947,1691217.8251266228,0.858888563300882,28
real/TIGER2018_EDGES_data_big_14.csv,33554432,78.73300607609313,140.219336,151.1482883611122,1567628.871020903,0.8613567740628214,66
real/OSM2015_buildings_data_big_02.csv,33554432,835.0384059221685,199.41724629999993,861.465133890807,153023.99298460598,0.6104451780733855,23
real/OSM2015_lakes_data_big_15.csv,33554432,15941.160644943791,1455.6319459000003,24450.402894973777,224577.51974242833,0.585235063106783,31
real/TIGER2018_EDGES_data_big_15.csv,33554432,108.90514398373018,209.27601300000032,222.4802771174052,1411517.1601004158,0.8504321028788885,102
real/OSM2015_roads_data_big_17.csv,33554432,1638.3954705446458,643.8296951,2793.8866548567403,233980.52473032157,0.5868613668282827,75
real/TIGER2018_EDGES_data_big_16.csv,33554432,99.74301726959386,160.634871,181.41316781320958,1276172.0419345994,0.8460870612023482,67
real/TIGER2018_EDGES_data_big_04.csv,33554432,98.22362768366992,122.21723899999995,180.26238045203607,860711.7083921108,0.7737628206974123,41
real/OSM2015_lakes_data_big_07.csv,33554432,8863.556312388146,1098.4567057,6804.508137235542,1398352.3603372779,0.5780025379998344,14
real/OSM2015_roads_data_big_11.csv,33554432,1232.1513788740797,188.05600589999997,1469.116464670839,532731.0538252487,0.571326857805252,10
real/TIGER2018_EDGES_data_big_34.csv,33554432,17.72745551720406,30.620323000000006,23.414969493038043,675928.0191772691,0.8360422134399415,15
real/OSM2015_buildings_data_big_03.csv,33554432,996.4948824725672,322.76928870000006,1312.8162857103268,240457.9117422596,0.6181312901132247,85
real/OSM2015_buildings_data_big_15_11.csv,33554432,90.11390559799555,281.17769700000025,176.2575207654125,785430.8262550753,0.549256317700322,253
real/OSM2015_parks_data_big_12.csv,33554432,1963.799618466249,739.2136460000002,3020.0748207257,573373.9273255928,0.5700248530787281,117
real/OSM2015_roads_data_big_01.csv,33554432,1228.771403279651,338.26914719999996,1889.7300897604277,634369.2187430746,0.5945296396811803,30
real/OSM2015_lakes_data_big_13.csv,33554432,4153.082886665055,569.7279841,6891.54004893938,381942.65775524476,0.5841739654541016,20
real/OSM2015_roads_data_big_02.csv,33554432,1511.596990372446,1355.8756488999995,3111.960870870152,635965.0397352288,0.5804253916250416,326
real/OSM2015_buildings_data_big_12.csv,33554432,776.5410923765297,232.97793710000002,932.2702500482904,614608.5927292762,0.5615861095764019,27
real/OSM2015_parks_data_big_02.csv,33554432,1561.9592115758262,535.3598977999998,2586.3377765789705,202155.5180710001,0.6108088423497975,64
real/OSM2015_lakes_data_big_05.csv,33554432,2286.62283715739,514.1217601,3840.6616919626376,326699.92912953725,0.6121124842810253,63
real/OSM2015_roads_data_big_03.csv,33554432,1339.1805827334476,344.49659810000014,2244.82691252077,500368.1982687695,0.58441003705516,33
real/OSM2015_roads_data_big_13.csv,33554432,1234.8708242582813,1172.8782042000007,2486.284173026276,605624.3979876611,0.5762648153203455,352
real/OSM2015_parks_data_big_03.csv,33554432,1298.206533080108,518.2334066,2293.924399503051,366524.11162788677,0.6175958555478316,65
real/OSM2015_parks_data_big_07.csv,33554432,601.8724160995412,196.22470009999995,676.1798568353443,227218.53911304942,0.5728560153927121,28
real/TIGER2018_EDGES_data_big_35.csv,33554432,24.90001596334484,33.69294799999992,34.4275575180676,749743.5199276854,0.8765471776326498,12
real/OSM2015_buildings_data_big_15_14.csv,33554432,89.95305206539426,145.55267750000002,169.2504659578524,213917.5255036389,0.581216424703598,70
real/OSM2015_roads_data_big_18.csv,33554432,1911.998910769701,742.6623371999998,3728.8766810329366,227434.91836758947,0.5842230203675061,82
