28,39,0,59,148,35,82,42,62,48,98,60,1342,10,84,1805
261,0,174,251,658,322,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,42,89,945,888,767,396,1089,3785,7839
7183,4185,1146,3670,1673,2356,2179,5873,1866,4149,3719,11149,2599,4382,12554,12966
6601,3946,2129,2824,5125,20568,8938,4482,8067,4613,3104,6699,7131,3534,5591,2351
5598,8370,7050,8059,16002,14765,10387,5508,14785,6122,20067,19185,5027,8847,3330,2930
10836,8640,8360,14781,8475,8182,9912,13637,38066,26812,33757,52728,57658,20602,17103,2864
4168,8546,5404,2062,3938,3686,3690,2730,14073,3854,1664,3010,3086,3302,6269,2661
1845,3535,2323,11403,20615,17994,5670,7435,26252,16408,18071,44681,71529,37009,41269,57313
39451,29782,18056,36703,12784,10978,18307,14204,16278,19550,32011,53528,169408,188991,100044,121230
86146,80242,25641,57646,208599,69981,21590,25789,33118,55607,43589,57806,99315,69026,67115,109825
162956,201421,195487,202974,92183,74730,117240,274326,330351,166565,62776,46167,87898,96549,83698,40036
32283,22857,36583,39518,39525,79403,37203,37610,59293,37477,37214,37441,93530,42217,40418,16917
13122,66837,49880,9029,35836,12684,8066,5514,2088,2315,1576,4414,1549,2974,5745,45978514
